ID,Monetary,Frequence,Recency
14711.0,2839.62,11,10
14377.0,617.05,2,191
16374.0,466.73,2,66
13196.0,1797.78,4,11
16809.0,914.69,5,23
15457.0,237.07,1,262
12613.0,3344.38,5,57
16721.0,292.47,1,262
12399.0,1108.65,4,119
17733.0,692.19,2,39
17102.0,25.5,1,262
15410.0,3450.84,8,84
13239.0,329.56,1,262
15449.0,974.52,3,26
14870.0,327.25,1,262
13821.0,385.64,2,145
17096.0,1022.13,4,15
12604.0,254.18,2,79
12818.0,1542.08,1,262
18191.0,207.79999999999998,1,262
14461.0,2103.06,3,148
13132.0,77.3,1,262
16859.0,747.81,2,145
15245.0,2515.84,3,134
17411.0,778.94,3,12
17486.0,396.87,1,261
16308.0,2560.0,4,38
12564.0,456.9,1,261
14607.0,16209.5,14,16
13249.0,711.41,3,92
15644.0,803.54,4,166
14075.0,942.26,3,5
17250.0,381.97,2,4
17966.0,1098.43,5,38
14129.0,1123.8600000000001,5,2
15651.0,646.3,3,37
13035.0,921.88,2,74
17644.0,2895.64,11,1
13341.0,775.85,1,261
13512.0,251.21,1,261
16620.0,178.96,2,4
17698.0,154.95,1,261
14267.0,1516.24,3,163
13736.0,729.8,2,5
12434.0,806.14,2,85
16022.0,602.63,1,260
14235.0,3144.86,5,75
16769.0,361.54,1,260
17754.0,1664.65,5,1
12408.0,2888.55,5,33
16063.0,335.32,1,260
15178.0,40.5,1,260
14348.0,409.57,1,260
15815.0,2100.6,5,64
13695.0,2504.13,15,31
17979.0,732.41,4,36
13139.0,5064.94,7,16
12545.0,1000.39,2,75
14758.0,1484.06,4,145
14536.0,170.95,1,260
13662.0,881.26,3,86
17946.0,149.57999999999998,2,233
13743.0,1341.6,7,3
18078.0,336.13,2,217
16780.0,422.24,2,100
18273.0,204.0,3,2
15045.0,735.66,2,152
17625.0,2020.4,4,18
13357.0,609.4,1,257
16777.0,222.62,2,80
14476.0,193.0,1,257
13481.0,1804.56,5,46
16245.0,1413.66,3,24
13266.0,3834.2599999999998,12,11
12669.0,2744.0299999999997,3,151
12792.0,400.53999999999996,1,257
17765.0,367.63,3,159
15083.0,88.2,1,257
18010.0,174.8,1,257
15249.0,6688.46,13,32
13760.0,286.79,2,54
15624.0,588.13,4,117
17749.0,674.52,2,178
15068.0,553.36,2,46
14538.0,388.25,2,65
14851.0,511.35,2,23
14021.0,631.9,3,155
13037.0,881.07,3,138
18177.0,1340.8700000000001,6,31
14128.0,637.5,2,61
17874.0,683.46,6,185
17719.0,5396.04,15,38
14441.0,1712.89,4,1
17931.0,408.36,2,134
13803.0,277.07,1,255
17398.0,653.38,3,115
15906.0,1567.69,7,20
16253.0,3683.86,2,67
13439.0,283.71,1,255
12888.0,354.12,2,214
13588.0,2478.95,9,16
12456.0,3181.04,3,44
15521.0,3000.2,8,40
13720.0,799.9,4,117
15674.0,2446.6,5,73
17594.0,993.18,2,85
17775.0,56.4,1,255
13988.0,4147.96,6,20
16657.0,874.43,4,10
15424.0,383.34,2,254
13316.0,5732.93,4,37
16788.0,594.39,2,123
16584.0,936.08,2,80
15364.0,913.19,2,96
18108.0,271.0,1,254
14272.0,437.96,2,74
15980.0,2398.86,3,89
15832.0,836.79,1,254
16092.0,817.86,3,115
15528.0,229.33,1,254
16398.0,1705.8,2,154
17088.0,1991.01,4,28
17438.0,388.45000000000005,1,254
13060.0,307.53,1,254
14790.0,745.06,4,17
14890.0,125.65,1,254
16386.0,302.57,2,29
14818.0,657.8,3,74
13571.0,2088.94,12,13
12909.0,2178.67,5,40
12619.0,3641.24,9,16
16698.0,1998.0,2,227
16681.0,1770.34,6,73
13573.0,290.25,2,50
13883.0,2674.48,5,11
14957.0,58.49,1,253
13918.0,1212.8400000000001,2,50
17212.0,226.85,1,253
17781.0,188.02,2,159
14886.0,364.8,1,253
13626.0,257.23,1,253
16609.0,5493.46,7,15
16180.0,10254.18,8,100
13462.0,151.5,1,253
18263.0,1213.1599999999999,3,26
16960.0,507.05,3,39
13841.0,85.0,1,253
17701.0,417.95,1,253
12949.0,4167.22,8,31
14852.0,2836.69,6,58
12569.0,4124.69,32,2
13169.0,712.88,2,64
16162.0,37.4,1,252
15691.0,136.8,1,252
14195.0,1012.0,2,202
13781.0,127.84,1,251
17758.0,3408.2000000000003,8,19
14023.0,584.07,2,7
17669.0,3406.7200000000003,7,43
16142.0,535.34,1,250
17648.0,1797.5,4,61
13059.0,183.4,1,250
16224.0,1295.3,4,57
15223.0,755.75,2,226
17886.0,869.28,3,32
13294.0,873.74,2,190
15289.0,939.78,3,29
18185.0,304.25,1,249
17956.0,12.75,1,249
15756.0,528.01,4,61
14747.0,328.2,1,249
14719.0,1581.84,5,2
13015.0,3339.64,5,53
16586.0,463.95,1,249
16105.0,336.96,1,249
15442.0,594.0,1,249
16906.0,559.59,4,82
14546.0,2573.93,5,5
14535.0,2854.84,3,60
16170.0,1885.05,6,51
15244.0,631.57,2,65
16696.0,657.9000000000001,4,135
15145.0,1194.73,4,4
17492.0,374.57,1,248
13525.0,628.78,2,15
17409.0,771.85,2,185
17783.0,283.47,2,72
13863.0,305.78,1,248
13515.0,891.12,4,73
15917.0,123.1,1,248
17440.0,186.42000000000002,3,157
17045.0,339.44,3,113
17140.0,454.12,1,247
15201.0,1236.54,5,87
14964.0,206.21,1,247
16031.0,547.9,2,92
14403.0,1475.81,4,130
17042.0,1036.58,5,3
13771.0,2634.45,4,64
17906.0,72.9,1,247
18272.0,3078.58,6,3
16144.0,175.2,1,247
13731.0,610.59,2,219
12580.0,415.7,1,247
14912.0,867.85,2,17
15530.0,1497.31,4,22
13950.0,745.06,4,11
13752.0,1175.38,6,124
13892.0,632.97,4,27
14446.0,1010.35,4,1
16209.0,2262.62,5,89
15754.0,458.57,3,51
13712.0,228.84,1,247
15800.0,696.89,2,107
16469.0,625.42,4,24
13005.0,513.7,2,174
14981.0,102.12,1,246
17928.0,212.54,2,45
16261.0,728.54,4,17
17883.0,664.34,4,3
14619.0,394.44,1,246
13995.0,1393.69,5,15
16643.0,487.51,1,246
14246.0,1474.06,3,111
18040.0,357.20000000000005,2,19
16837.0,3170.98,11,31
15119.0,266.4,1,246
16325.0,594.24,3,47
14924.0,310.05,1,246
15109.0,484.95,1,246
16623.0,129.45,1,246
12999.0,455.88,3,196
12717.0,1030.98,2,151
13962.0,169.55,2,22
18036.0,403.12,3,32
14958.0,483.72999999999996,3,147
14264.0,333.97,2,155
13562.0,1799.33,3,82
15775.0,104.9,1,245
17054.0,1356.33,5,28
17268.0,763.64,4,108
13548.0,678.16,2,96
13508.0,110.97,1,244
12447.0,476.49,1,243
13570.0,239.49,1,243
13232.0,1328.35,7,13
18129.0,112.55000000000001,1,243
13632.0,2118.93,5,25
15665.0,2222.21,2,168
17550.0,267.16,3,197
15655.0,560.67,1,243
14286.0,4628.75,3,24
16188.0,981.86,4,45
15214.0,1661.44,8,2
17574.0,185.65,1,243
15737.0,1188.1200000000001,8,15
18080.0,1231.5,2,19
14311.0,310.26,1,243
14339.0,309.52,1,243
12982.0,390.54,1,243
12701.0,797.71,2,80
12596.0,618.27,2,51
14273.0,559.97,4,51
12363.0,552.0,2,110
13549.0,918.2,7,26
15414.0,774.9000000000001,3,10
13203.0,869.46,4,10
14628.0,671.96,2,91
14326.0,183.85,1,242
15935.0,416.86,2,239
13655.0,932.97,2,114
12910.0,3075.04,8,23
13577.0,1687.6000000000001,4,25
15251.0,10484.99,11,9
14111.0,692.85,4,14
17160.0,3518.03,6,31
16172.0,1140.21,5,95
17972.0,135.19,1,242
12463.0,1344.78,4,53
14844.0,3189.81,4,64
17278.0,246.04,1,241
15212.0,101.8,1,241
16729.0,7205.33,21,38
14998.0,414.87,2,170
13484.0,313.8,1,241
16697.0,112.75,1,241
14931.0,1257.68,5,5
18236.0,882.24,6,30
13740.0,350.75,1,241
15230.0,429.6,2,239
15134.0,1387.99,8,15
16309.0,706.57,2,106
13544.0,276.06,2,40
14262.0,2618.23,8,8
13134.0,1793.58,4,86
17589.0,2404.17,4,60
16097.0,185.04999999999998,1,240
13122.0,922.39,2,94
16966.0,2154.97,7,8
17746.0,110.25,1,240
16175.0,1037.59,4,94
14834.0,1720.3,6,18
16348.0,1415.65,7,32
15147.0,623.5,1,240
16131.0,3506.54,6,52
15813.0,1303.9099999999999,2,208
17058.0,1179.89,3,82
17704.0,885.19,2,169
13772.0,1122.63,3,34
16933.0,563.23,2,1
16249.0,1800.07,5,53
14198.0,701.4,4,18
13989.0,1266.08,2,66
17930.0,1740.48,5,36
14154.0,1345.62,2,239
14206.0,328.15999999999997,1,239
14482.0,2022.81,6,18
14163.0,2445.91,4,87
14105.0,1266.23,1,239
17601.0,116.00999999999999,1,239
17142.0,579.0,1,239
13811.0,814.5,3,184
12457.0,2363.23,7,66
15135.0,139.05,1,239
16806.0,762.16,4,103
13952.0,3251.071,2,218
13120.0,30.599999999999998,1,239
12769.0,1143.6,1,239
13516.0,1389.41,3,21
14323.0,605.0600000000001,2,115
18079.0,3613.15,4,45
12639.0,486.1,1,239
14700.0,2195.1,3,32
15027.0,1066.1499999999999,4,31
17367.0,167.55,1,238
18213.0,232.48000000000002,1,237
17029.0,716.0,2,111
13220.0,819.2900000000001,4,78
15985.0,1142.42,2,123
16193.0,314.45,1,237
15172.0,1624.05,5,9
13692.0,1488.32,3,25
15745.0,1094.59,4,19
17582.0,175.27,1,236
13474.0,226.84,1,236
17697.0,338.95,1,236
16639.0,1257.51,3,31
16947.0,406.48,1,236
15491.0,3100.09,6,95
16617.0,151.85,1,236
15265.0,1506.1200000000001,2,151
16226.0,255.12,3,203
18009.0,247.39,1,235
16399.0,408.02,2,19
14623.0,886.7,5,32
15625.0,1534.26,4,104
18064.0,814.0,2,133
15508.0,1000.27,6,189
16628.0,2188.05,5,30
13647.0,1648.1200000000001,4,10
15594.0,1771.78,5,16
13479.0,300.95,2,201
13376.0,1019.76,3,99
15717.0,150.3,1,234
13735.0,2883.54,4,25
13719.0,1041.68,5,15
16633.0,2883.1,6,17
13101.0,101.19,1,234
15225.0,409.40000000000003,1,234
14152.0,621.29,2,75
12733.0,383.95,1,234
15436.0,1067.75,3,12
17217.0,113.5,1,234
12656.0,4051.17,5,17
17734.0,700.63,3,54
14905.0,616.15,2,158
17548.0,103.3,1,234
14148.0,157.2,1,234
16103.0,1429.64,6,7
14626.0,2791.27,4,24
14868.0,2953.59,8,3
18246.0,596.1,2,24
13485.0,454.24,1,233
15517.0,267.03,1,233
17115.0,837.5,3,8
17120.0,307.46,1,233
15912.0,264.62,2,178
12506.0,73.5,1,233
12670.0,2996.05,5,10
17588.0,1240.2,3,100
14759.0,1625.97,3,5
16185.0,529.41,2,17
13505.0,4393.63,4,73
13389.0,797.96,3,11
12354.0,1079.4,1,232
17631.0,528.33,3,2
17061.0,5232.2300000000005,11,74
17718.0,139.35,1,232
17630.0,503.59999999999997,2,170
13223.0,163.20000000000002,2,200
16146.0,734.13,3,157
17109.0,881.29,6,29
16587.0,225.15,1,232
12622.0,180.1,1,232
16750.0,623.93,5,45
13482.0,184.64,1,232
14512.0,275.28,2,188
17670.0,205.7,1,228
16834.0,413.46,1,228
15108.0,1300.25,4,142
16942.0,1904.99,9,13
14640.0,2107.38,6,24
16823.0,358.38,1,227
15237.0,1412.32,4,2
12573.0,160.54000000000002,1,227
17854.0,311.26,2,185
18220.0,305.28000000000003,1,227
17436.0,216.29999999999998,2,2
16965.0,201.19,1,227
12840.0,2726.77,4,144
15891.0,511.68,1,227
17187.0,203.95,1,227
13637.0,804.3,3,52
17991.0,93.35,2,225
16418.0,631.12,3,45
16099.0,731.9,3,50
15768.0,621.8299999999999,3,116
16637.0,1154.47,4,32
14240.0,890.34,2,30
15143.0,259.45,1,226
13229.0,160.95,1,226
14973.0,1314.45,3,107
14271.0,112.32,1,226
15952.0,781.91,4,34
16227.0,314.22,1,225
17893.0,107.21,1,225
14022.0,440.0,1,225
15210.0,331.18,1,225
16370.0,1301.91,4,82
14304.0,383.45,1,223
15376.0,1221.56,3,40
14655.0,1932.23,4,8
17615.0,329.6,3,130
16055.0,134.8,1,221
14149.0,446.62,1,221
17501.0,288.6,2,221
14191.0,4684.76,13,2
13282.0,1132.14,3,18
15582.0,682.9100000000001,3,25
16230.0,542.03,2,190
18146.0,160.35000000000002,2,141
15976.0,427.64,2,165
17443.0,534.24,1,220
12886.0,1378.4,2,68
17974.0,703.99,3,25
13524.0,680.1800000000001,5,41
17955.0,557.3,4,199
15128.0,1471.0,4,60
16610.0,75.66,1,219
17394.0,203.86999999999998,1,219
16094.0,1078.23,4,12
14173.0,450.84,4,11
16258.0,5203.51,5,45
14948.0,1101.97,6,23
17384.0,336.4,2,19
16990.0,179.0,1,219
13762.0,306.72,1,219
12593.0,418.09999999999997,3,109
14340.0,134.7,1,219
17429.0,524.9200000000001,3,128
13711.0,252.06,2,219
14515.0,2076.89,6,18
16457.0,208.36,1,218
17527.0,939.37,4,54
14199.0,185.39999999999998,1,218
13888.0,595.67,2,120
14423.0,265.2,1,218
14697.0,188.60999999999999,2,218
17522.0,1070.71,5,2
13867.0,1005.09,3,31
17624.0,843.48,2,15
14393.0,67.95,1,218
17578.0,143.45999999999998,1,218
13450.0,2043.7199999999998,6,27
17423.0,698.41,2,46
18241.0,2073.09,17,10
15668.0,76.32000000000001,1,218
16319.0,404.40000000000003,1,218
15757.0,714.42,2,66
17174.0,59.9,1,218
13365.0,2225.37,2,34
18227.0,93.75,1,218
14145.0,3742.2,4,47
18235.0,1796.48,3,72
13741.0,668.4300000000001,3,72
12394.0,1272.48,2,64
16832.0,199.15,3,184
15258.0,623.16,2,169
15552.0,90.12,1,217
18170.0,980.31,3,33
13723.0,199.85000000000002,1,217
14005.0,2874.72,5,10
15561.0,800.59,4,12
16121.0,854.66,2,57
18142.0,1019.52,2,157
13642.0,312.28,1,216
15117.0,1551.78,5,15
13561.0,141.85999999999999,1,216
15704.0,2293.62,4,140
16007.0,1693.81,4,48
16232.0,990.88,4,44
17410.0,1214.72,5,16
13835.0,834.57,4,25
13427.0,582.6,3,19
14353.0,90.6,1,215
12700.0,4939.99,4,8
13003.0,149.05,3,106
16756.0,239.4,1,215
13492.0,1269.84,3,136
16440.0,3640.67,5,8
18120.0,111.15,1,214
12355.0,459.4,1,214
17723.0,3276.4000000000005,6,127
14699.0,109.13000000000001,1,214
12821.0,92.72,1,214
13055.0,1214.41,3,78
13320.0,1532.2,4,78
16357.0,658.88,3,33
18242.0,2232.4900000000002,4,72
15865.0,895.13,3,41
17597.0,2044.3700000000001,1,214
14397.0,2612.96,19,3
13242.0,270.40000000000003,3,112
12684.0,2283.63,7,8
14288.0,426.6,1,213
15063.0,370.79999999999995,1,213
12592.0,437.6,2,92
14591.0,1320.21,4,15
13990.0,311.3,1,213
12749.0,4090.88,5,4
16320.0,1038.46,2,172
14691.0,2114.33,5,31
16229.0,1010.6,2,87
14920.0,977.77,2,213
17489.0,376.64,2,59
13404.0,252.49,2,1
15729.0,85.0,1,213
13136.0,2607.61,5,56
16644.0,833.78,2,178
14731.0,380.02,3,47
14277.0,4188.0,3,15
15187.0,4777.18,16,2
13052.0,348.15000000000003,1,212
18133.0,931.4999999999999,1,212
17664.0,604.64,2,19
14649.0,1402.59,4,5
12649.0,623.51,3,107
13235.0,1031.07,1,212
14883.0,761.59,6,19
12976.0,738.6,1,212
14681.0,498.95,3,71
14421.0,813.11,2,57
16116.0,612.78,1,212
14988.0,334.54,1,212
15489.0,1134.28,3,23
14364.0,3717.35,8,109
16006.0,101.4,1,211
16184.0,1158.79,6,64
17932.0,1331.57,3,29
18221.0,1041.61,5,22
12590.0,9864.26,2,211
14853.0,475.8,2,24
17658.0,595.42,2,26
17764.0,772.55,2,51
14651.0,653.75,2,67
14000.0,635.66,1,211
13601.0,693.32,2,45
12757.0,7834.650000000001,13,16
17970.0,562.79,1,211
12770.0,1351.45,1,211
15826.0,1654.31,3,56
15907.0,882.72,3,4
12695.0,582.1,4,7
14342.0,668.5600000000001,4,21
14873.0,519.68,1,210
14689.0,112.8,1,209
15440.0,383.68,3,55
16076.0,2234.73,10,3
15333.0,1028.56,1,208
16283.0,1570.81,5,6
17263.0,63.440000000000005,1,208
16877.0,846.62,6,12
12674.0,1970.6,4,39
16642.0,688.33,2,5
12871.0,380.64,2,84
14038.0,1560.38,3,78
14489.0,463.38,1,207
14888.0,369.2,1,207
17190.0,444.74,2,59
13456.0,1766.72,6,18
17898.0,152.06,2,85
13976.0,357.98,1,207
16139.0,635.41,3,19
15730.0,1120.88,3,66
16266.0,861.89,7,74
15123.0,2199.31,2,7
17702.0,1824.37,4,30
17505.0,1145.84,2,162
12690.0,389.01,1,206
16446.0,168472.5,2,1
17556.0,157.9,1,206
14583.0,986.96,5,6
16818.0,3349.57,11,11
13572.0,1384.25,1,206
14009.0,695.61,2,198
13258.0,672.83,3,12
14463.0,529.62,3,98
13192.0,911.94,2,95
16987.0,1616.8,7,3
13417.0,640.83,2,5
17047.0,1100.9,3,85
15116.0,1352.75,4,18
17469.0,1870.97,5,16
16647.0,214.06,2,170
15630.0,1186.35,2,45
17245.0,171.45,1,205
16008.0,478.78,3,24
17871.0,155.9,1,205
13529.0,307.76,2,79
12620.0,1339.41,3,15
15599.0,761.74,2,27
16813.0,1652.18,10,8
14859.0,1353.74,4,13
16463.0,1422.4,4,21
15791.0,1612.69,2,44
13658.0,2639.17,5,10
13887.0,349.55,1,204
12353.0,89.0,1,204
14551.0,186.23,2,18
17166.0,206.34,2,39
17926.0,397.29,2,133
13391.0,59.8,1,204
17455.0,131.7,1,204
13308.0,1385.51,3,23
13856.0,388.5,3,169
13243.0,585.12,1,203
15095.0,1370.6,4,104
18048.0,172.29000000000002,2,203
18287.0,1837.28,3,43
18150.0,566.58,3,32
16690.0,225.57999999999998,2,72
13555.0,4098.88,4,74
16038.0,471.78000000000003,3,8
13972.0,190.25,2,71
13227.0,257.7,1,202
13657.0,382.14,2,11
17176.0,306.13,1,202
14837.0,1649.5,4,90
14682.0,52.0,2,188
14921.0,1316.07,2,30
16341.0,1971.87,4,25
14647.0,236.04000000000002,1,201
12710.0,1149.02,3,97
15292.0,178.39,1,201
15705.0,143.1,1,201
13339.0,860.12,1,201
13885.0,506.8,2,189
12360.0,2662.06,3,52
13546.0,621.09,3,12
17715.0,326.4,1,201
18160.0,638.0600000000001,2,57
15434.0,1041.48,5,8
15734.0,1339.45,2,115
13737.0,339.59999999999997,1,200
13213.0,1520.58,5,57
18018.0,122.14,2,108
15314.0,327.97,1,199
17521.0,723.2099999999999,3,30
15042.0,135.93,1,199
16091.0,315.06,2,155
15804.0,4206.39,13,1
14593.0,617.15,3,22
14287.0,176.63,3,8
16763.0,611.85,1,199
14705.0,179.0,1,199
12562.0,3781.7400000000002,7,8
12815.0,1063.46,2,148
14522.0,974.54,4,24
16448.0,182.99,1,198
14584.0,1033.06,4,169
12974.0,144.8,1,198
12987.0,558.7,2,74
14816.0,271.85,1,197
15852.0,160.71,2,187
16624.0,810.5699999999999,2,81
12493.0,433.74,2,166
18232.0,592.97,4,82
18073.0,3859.82,12,114
16369.0,1545.41,3,18
14280.0,134.04,1,197
13135.0,3096.0,1,197
17345.0,519.6899999999999,4,15
16275.0,559.87,1,197
14338.0,588.22,2,161
15402.0,626.77,2,149
12876.0,2218.02,2,58
16323.0,207.50000000000003,1,196
12426.0,582.73,1,195
14451.0,643.9,2,60
14823.0,321.43,3,180
15897.0,208.59,2,194
17051.0,240.89000000000001,1,194
15925.0,207.15,1,194
12787.0,463.66,3,10
15863.0,68.84,2,26
16483.0,139.35,1,192
13398.0,457.34,1,192
13070.0,228.8,1,192
14819.0,272.07,2,64
12790.0,324.92,1,192
15163.0,304.47,2,18
18204.0,1975.35,3,71
16810.0,309.54,1,192
15124.0,184.19,2,23
12473.0,3928.0499999999997,5,29
16969.0,650.41,3,39
14597.0,866.24,2,11
13917.0,272.04,2,50
16424.0,133.56,1,191
13062.0,346.98,1,191
16484.0,404.3,2,174
14389.0,1043.46,2,65
15184.0,402.2,2,29
18135.0,681.9100000000001,5,29
14453.0,119.93,1,190
17900.0,112.19999999999999,2,190
13437.0,3408.06,7,14
12517.0,2481.6,5,28
16529.0,455.25,1,190
17531.0,296.7,1,190
16239.0,414.2,2,57
14500.0,356.85,3,88
16117.0,232.21,1,190
13248.0,465.68,2,125
16967.0,319.02,1,189
15405.0,349.1,1,189
16659.0,39.12,1,189
16880.0,1491.43,7,31
13435.0,3809.8900000000003,7,5
13131.0,1073.3,3,23
14891.0,554.38,2,148
16682.0,1028.0,5,5
15453.0,1371.77,7,2
16963.0,110.55000000000001,1,187
13682.0,59.5,1,187
15152.0,4745.69,13,10
15462.0,234.6,3,94
12449.0,4067.29,4,22
15349.0,463.90999999999997,2,158
16849.0,124.57,1,187
12802.0,427.58,1,187
15073.0,1043.41,3,10
16298.0,598.2,3,23
12535.0,716.35,2,92
18248.0,804.02,2,123
15386.0,394.14,1,186
16611.0,129.49,1,186
17252.0,348.91,2,117
14542.0,103.25,1,186
16825.0,775.1800000000001,2,39
12380.0,2724.81,4,22
18072.0,247.44,1,186
13643.0,519.44,3,31
15969.0,666.1,3,3
13283.0,93.66,2,60
17015.0,1838.6100000000001,3,29
14375.0,235.56,1,185
17124.0,294.24,1,185
17987.0,198.57,1,185
13395.0,307.72,1,185
17828.0,1820.09,4,23
15743.0,775.96,4,16
17414.0,778.0,2,44
14622.0,320.58000000000004,1,185
15609.0,298.48,1,184
14561.0,1080.76,3,76
16872.0,680.02,3,77
16358.0,2027.5,4,1
15238.0,1071.99,3,29
13115.0,2294.78,4,12
13466.0,307.9,1,184
17360.0,568.24,3,17
13510.0,1791.56,4,1
12406.0,3415.3,2,22
16892.0,518.19,5,1
14241.0,213.70000000000002,1,184
14132.0,3586.0299999999997,11,2
14963.0,1472.34,5,10
17169.0,835.78,2,58
15252.0,740.78,2,36
17731.0,1240.11,4,79
16113.0,161.38,1,183
12694.0,869.67,2,70
16107.0,3204.1600000000003,7,18
17483.0,414.04,3,65
15679.0,781.28,4,24
13686.0,72.0,1,183
16581.0,105.84,1,183
15267.0,1717.36,5,22
17234.0,149.89000000000001,1,183
17797.0,780.43,3,22
16614.0,506.19,1,183
12409.0,11072.67,3,79
15411.0,1348.93,4,26
14178.0,1600.26,7,9
15098.0,39916.5,3,182
18281.0,80.82,1,181
14984.0,202.37,2,19
12516.0,1312.06,2,78
17265.0,550.01,2,139
13617.0,544.18,3,40
17242.0,1135.04,2,108
17289.0,931.02,3,32
16018.0,408.90000000000003,2,39
14704.0,1493.96,9,11
16794.0,1196.5,10,1
13761.0,1070.65,2,50
13517.0,2128.42,3,60
13936.0,376.58,1,180
16342.0,322.41,4,75
14177.0,549.46,4,86
12732.0,236.26000000000002,1,180
16205.0,757.63,4,31
15036.0,429.56,3,72
13589.0,379.65,2,15
17579.0,448.90000000000003,3,5
15069.0,1109.53,1,179
17349.0,98.25,1,179
13080.0,58.08,1,179
13663.0,189.47,1,179
14503.0,3543.26,6,3
16774.0,661.52,4,68
13384.0,4151.93,7,31
17101.0,1621.73,4,10
14997.0,546.1999999999999,3,46
17155.0,251.70000000000002,2,18
12809.0,489.31,1,178
16461.0,142.92,1,178
13343.0,353.43,1,178
12624.0,641.13,2,106
18165.0,302.46000000000004,1,177
17536.0,76.5,1,177
16324.0,408.59000000000003,3,128
17651.0,3945.0,10,12
14222.0,683.17,1,177
15585.0,455.3,1,177
17490.0,2092.32,7,1
16739.0,323.0,1,177
16276.0,810.6000000000001,1,177
17193.0,1699.3000000000002,7,36
16257.0,46.95,1,177
16279.0,1502.78,3,21
14285.0,1910.01,4,21
17642.0,712.29,2,120
12816.0,572.2,2,96
13826.0,189.5,1,176
13575.0,732.0699999999999,5,23
17157.0,319.0,2,8
16852.0,144.91000000000003,2,10
15219.0,305.75,1,176
15014.0,257.67,2,43
14765.0,254.11,3,29
16869.0,817.12,4,23
15909.0,191.94,1,174
13618.0,177.34,1,174
16050.0,137.9,1,174
17879.0,178.51999999999998,1,174
17562.0,1122.38,7,14
15334.0,350.82,3,157
12450.0,197.88,2,156
13568.0,187.05,1,173
14820.0,507.29,4,21
16744.0,1291.91,7,11
15700.0,696.68,2,172
17299.0,656.61,4,12
12837.0,134.1,1,173
15076.0,880.85,1,173
17444.0,2940.04,3,148
15921.0,323.03000000000003,1,173
15747.0,946.64,3,13
15840.0,355.56,2,59
15016.0,170.04,1,173
14808.0,2718.6,8,40
12904.0,496.06,2,18
15825.0,532.94,1,172
12432.0,5059.32,5,43
15389.0,500.0,1,172
15280.0,113.12,1,172
17159.0,1538.88,3,22
15329.0,1049.7,3,39
12830.0,6814.64,6,38
15507.0,475.86,1,172
18252.0,518.27,2,51
16526.0,290.36,1,172
17695.0,765.34,2,132
12930.0,415.8,2,78
14960.0,221.27,2,8
12444.0,5005.46,5,21
17960.0,73.78,1,171
15412.0,190.53,1,171
12798.0,6977.04,3,10
13849.0,1537.95,2,52
16114.0,135.75000000000003,1,171
13420.0,159.85,2,150
13780.0,360.01,2,7
17877.0,237.61,1,170
16247.0,114.56,1,170
15041.0,179.93,1,170
12379.0,852.24,2,82
16287.0,142.5,1,170
12919.0,1335.19,6,8
15130.0,330.11,1,170
12704.0,2340.84,8,7
17370.0,446.18,4,73
17709.0,137.45,1,170
15253.0,918.1999999999999,5,16
13300.0,371.89,1,169
17759.0,819.96,3,17
12465.0,742.1899999999999,2,17
12412.0,1226.88,3,75
12697.0,957.59,3,29
13937.0,158.85,1,169
12615.0,2291.19,4,2
15850.0,234.88,2,19
15186.0,411.41,2,14
13791.0,1516.0,2,128
14795.0,131.45000000000002,1,166
17768.0,2081.9,3,8
18112.0,352.69,2,12
12548.0,95.19999999999999,1,166
17386.0,2686.42,6,8
14104.0,216.20999999999998,2,155
17110.0,163.29999999999998,1,165
18193.0,243.76,1,165
13895.0,2593.07,4,28
16545.0,339.3,1,165
16671.0,1692.27,3,28
14351.0,51.0,1,165
17391.0,508.8,2,164
16824.0,460.64,2,16
17750.0,1710.45,9,5
16200.0,1068.8700000000001,2,4
17997.0,1962.46,8,74
14383.0,1247.69,3,38
13461.0,1445.0,3,39
17408.0,32.65,1,163
15537.0,110.92,1,163
14327.0,311.65,1,163
17837.0,1541.23,8,42
12424.0,1760.96,2,163
15578.0,127.1,1,162
15584.0,720.86,4,24
13745.0,300.04,1,162
16498.0,100.97,2,161
17891.0,203.85999999999999,1,162
17123.0,345.29999999999995,1,162
16866.0,207.73999999999998,3,141
13730.0,752.6,2,136
16589.0,459.24,3,71
12922.0,405.38,1,161
16009.0,972.11,4,22
14053.0,260.25,2,124
17939.0,99.14,1,160
17312.0,644.3,3,139
13833.0,383.85,1,159
17899.0,154.55,1,159
15007.0,156.91,1,159
17464.0,289.96000000000004,1,158
18265.0,801.51,2,72
16861.0,173.76,2,60
16344.0,101.10000000000001,1,158
13338.0,487.02,1,158
17024.0,95.85,3,45
14034.0,648.89,3,22
18203.0,160.42000000000002,1,157
16616.0,500.42,2,15
16338.0,214.79999999999998,1,157
17046.0,642.02,1,157
13109.0,786.54,2,60
16829.0,197.22,1,157
13217.0,533.98,3,122
14002.0,529.73,2,134
12977.0,39.239999999999995,1,156
13291.0,361.11,1,156
13583.0,781.03,1,156
16929.0,1295.39,7,4
17892.0,244.1,3,56
15505.0,3610.96,5,53
14459.0,1837.92,1,155
18013.0,187.29,2,155
13681.0,827.83,4,18
13699.0,308.58000000000004,1,155
14493.0,2383.2400000000002,5,7
13486.0,1122.41,3,78
13302.0,63.75,1,155
16012.0,1415.29,3,35
12635.0,1689.18,2,90
17031.0,380.35,2,12
12461.0,826.88,2,94
12648.0,318.05,1,155
18121.0,653.3,2,149
15901.0,351.73,3,17
